25286,-94.31,-205.91
25239,-82.06,-180.38
25188,-62.65,-141.03
25142,-36.53,-88.66
25106,-5.00,-25.94
25097,27.78,39.62
25090,59.44,102.56
25089,88.06,159.50
25087,112.25,206.59
25096,129.25,240.44
25098,139.47,260.12
25113,142.00,265.81
25123,138.75,260.94
25139,132.38,250.22
25150,123.81,235.19
25163,113.60,215.94
25178,101.28,193.56
25194,88.22,168.00
25211,73.41,140.53
25227,58.56,112.53
25233,44.35,85.12
25241,31.25,59.09
25244,19.25,37.00
25240,9.47,19.31
25243,1.28,5.16
25241,-4.62,-5.62
25239,-8.09,-12.34
25237,-9.28,-14.75
25234,-9.34,-13.88
25233,-8.28,-9.91
25228,-6.22,-6.19
25228,-4.69,-2.88
25224,-2.28,0.03
25219,0.50,4.78
25221,2.75,9.50
25223,4.47,12.53
25223,5.81,14.69
25219,7.53,16.56
25214,9.22,19.81
25215,10.78,22.91
25214,11.94,25.22
25216,12.22,25.38
25219,12.38,24.06
25226,11.91,22.12
25234,10.44,19.06
25241,7.60,12.69
25250,3.06,2.81
25256,-2.09,-9.09
25261,-7.94,-22.00
25268,-14.37,-35.31
25276,-21.40,-49.66
25289,-29.09,-65.25
25294,-36.37,-81.72
25301,-43.59,-97.34
25295,-48.87,-108.19
25274,-50.72,-111.19
25238,-47.44,-102.94
25198,-38.31,-82.00
25146,-21.75,-47.59
25104,1.53,-0.09
25068,29.78,57.91
25048,61.19,123.34
25025,94.44,190.12
25021,125.31,252.59
25018,151.81,305.69
25025,172.22,345.88
25033,184.97,372.09
25045,190.88,384.62
25060,190.35,385.03
25072,185.81,375.69
25082,177.19,359.94
25092,166.88,339.56
25103,154.91,316.38
25112,142.81,290.97
25124,130.28,265.41
25133,118.25,241.16
25145,106.69,217.25
25154,95.60,194.62
25161,84.97,171.81
25166,75.03,150.69
25169,66.19,131.09
25175,57.78,113.94
25180,50.35,98.41
25185,43.44,84.38
25183,38.35,74.19
25177,35.16,68.47
25170,33.75,66.66
25166,33.50,67.12
25162,34.10,69.09
25169,34.56,71.66
25175,34.91,73.69
25182,35.00,74.22
25193,33.47,71.75
25198,30.56,65.69
25201,26.44,57.41
25204,21.47,47.31
25203,16.19,37.44
25206,11.44,27.38
25206,7.47,17.91
25213,3.53,8.00
25228,-0.87,-2.69
25238,-5.84,-15.91
25262,-13.40,-32.03
25279,-22.69,-51.03
25286,-32.87,-73.00
25299,-44.25,-96.78
25304,-56.15,-120.25
25308,-67.59,-142.28
25314,-77.81,-161.00
25313,-86.56,-176.09
25316,-92.62,-186.78
25309,-95.62,-191.91
25291,-95.50,-190.25
25264,-90.34,-177.22
25225,-79.75,-152.94
25179,-62.97,-115.72
25136,-40.22,-68.06
25099,-13.15,-10.91
25070,17.69,51.91
25054,49.44,116.38
25047,79.56,176.56
25049,105.78,227.50
25060,125.56,264.94
25076,137.41,287.44
25092,141.81,294.53
25110,139.31,288.81
25119,132.10,274.88
25123,122.41,256.66
25123,111.91,236.97
25128,101.16,217.09
25135,90.97,198.34
25142,82.00,180.16
25157,73.22,163.69
25165,65.75,148.50
25170,58.85,133.19
25168,52.75,119.75
25167,46.85,107.31
25175,40.60,94.19
25181,34.53,80.69
25190,28.25,67.41
25202,22.41,53.62
25219,15.47,39.44
25225,8.47,25.50
25227,1.03,10.19
25227,-6.50,-5.41
25220,-12.09,-16.84
25210,-15.62,-24.31
25205,-17.37,-27.50
25196,-16.50,-25.66
25193,-13.12,-19.06
25193,-9.03,-10.28
25193,-4.72,-2.09
25200,-1.28,5.19
25206,0.50,8.50
25214,0.00,8.69
25216,-1.37,6.00
25221,-4.47,1.09
25227,-8.69,-7.03
25119,0.63,12.16
25123,9.38,31.44
25123,18.91,50.94
25128,28.50,70.91
25268,21.53,57.94
25263,15.50,46.47
25263,10.13,37.22
25249,7.31,30.41
25251,-9.25,-2.97
25244,-24.31,-34.19
25232,-37.75,-60.81
25202,-46.72,-79.81
25170,-34.09,-55.03
25115,-15.31,-17.34
25059,10.31,33.16
25005,40.72,93.78
24972,75.28,161.66
24946,111.94,232.88
24933,148.44,303.16
24930,181.25,367.09
24937,208.91,420.16
24942,228.85,457.31
24955,240.00,477.41
24960,243.72,485.19
24963,242.91,483.06
24967,238.35,474.06
24972,231.56,461.88
24971,224.60,448.56
24977,217.81,435.84
24981,211.19,423.72
24993,204.75,411.84
25002,197.85,397.31
25014,189.88,381.50
25015,182.35,366.69
25017,175.25,351.91
25017,168.10,337.22
25017,161.75,322.78
25015,156.22,310.31
25012,152.60,300.19
25014,149.88,293.78
25016,148.44,288.81
25025,146.00,283.25
25025,143.85,277.72
25023,141.94,274.25
25014,141.16,272.78
25008,140.91,272.75
25002,141.03,273.81
24996,142.16,276.38
24993,143.88,280.66
24994,146.60,286.91
24994,149.28,293.25
24995,151.60,297.78
25002,151.88,298.91
25013,150.03,295.88
25021,146.47,290.66
25025,141.69,282.22
25033,135.56,271.59
25036,129.22,259.69
25038,122.69,247.34
25043,115.72,233.88
25053,108.44,219.38
25055,102.31,207.50
25055,97.22,197.22
25050,93.31,189.88
25048,90.69,184.59
25040,89.47,182.88
25022,90.75,186.66
24995,96.03,198.91
24960,106.88,221.94
24924,122.41,253.53
24886,142.56,293.38
24850,166.41,340.16
24826,192.81,391.94
24810,220.03,444.91
24795,246.66,495.72
24786,270.78,542.00
24778,291.38,580.56
24778,307.28,610.56
24782,317.81,629.28
24793,322.41,637.75
24801,322.97,637.53
24816,319.63,629.56
24833,312.31,615.16
24846,302.35,594.47
24857,290.03,570.94
24860,277.47,545.84
24868,264.50,521.38
24875,252.13,496.56
24888,239.22,472.59
24896,227.31,449.44
24910,215.88,427.34
24919,205.00,406.31
24930,194.25,385.94
24937,183.06,365.88
24939,172.75,347.81
24931,164.38,333.03
24929,157.94,321.62
24926,152.94,313.44
24933,148.85,307.44
24933,145.91,303.84
24932,144.50,303.19
24928,144.47,304.12
24923,145.31,307.06
24908,147.03,311.62
24899,149.63,318.00
24884,153.66,326.19
24883,158.66,335.69
24880,164.03,344.62
24890,167.97,350.22
24897,170.50,352.28
24914,170.25,349.34
24922,167.13,341.28
24936,161.16,327.56
24925,154.75,313.09
24902,151.16,304.22
24868,151.44,303.53
24846,155.72,310.38
24829,162.97,323.66
24829,172.28,341.19
24826,182.91,360.72
24840,193.44,379.94
24852,201.00,394.25
24871,203.25,397.72
24881,200.00,392.19
24885,193.53,381.03
24875,186.25,368.72
24859,181.03,359.53
24826,179.60,359.03
24779,185.78,372.78
24729,199.69,402.19
24667,223.60,451.09
24578,259.69,521.22
24496,306.22,608.56
24432,359.13,706.44
24396,414.13,805.78
24379,466.69,900.34
24380,512.85,982.03
24392,550.88,1048.28
24404,579.35,1096.28
24422,594.19,1119.75
24465,593.31,1116.53
24507,579.19,1090.12
24552,555.03,1047.91
24578,525.72,996.12
24599,494.13,940.53
24617,462.03,883.03
24641,428.72,823.97
24660,395.56,764.28
24687,364.66,708.06
24716,335.63,655.88
24742,309.19,607.38
24768,282.97,559.66
24788,257.10,513.44
24797,232.53,469.56
24803,210.41,429.81
24795,191.85,397.38
24786,177.94,373.94
24777,168.91,358.09
24781,162.69,347.72
24783,159.50,341.44
24792,157.72,336.56
24806,155.35,332.38
24815,152.63,326.47
24825,147.66,316.22
24848,138.72,298.44
24868,126.22,274.41
24895,110.97,244.84
24925,92.31,208.88
24958,70.81,168.09
24962,50.75,129.00
24958,32.47,94.34
24951,16.44,63.84
24957,2.69,36.97
24963,-9.22,13.19
24978,-19.53,-7.53
24987,-27.12,-23.59
25006,-32.90,-35.28
25014,-39.15,-49.12
25025,-47.22,-66.88
25018,-55.22,-84.84
25007,-61.03,-96.69
24978,-62.40,-100.28
24951,-58.53,-92.50
24911,-48.56,-72.12
24872,-31.44,-38.81
24836,-8.94,6.38
24806,18.50,61.34
24775,48.75,121.84
24761,79.10,181.12
24749,107.10,236.03
24746,131.88,284.53
24742,151.97,324.25
24747,166.41,352.16
24761,174.47,366.97
24780,176.31,370.66
24791,172.88,364.56
24799,166.75,353.28
24807,158.16,337.59
24820,147.63,317.12
24831,135.31,292.84
24852,121.10,266.38
24869,106.63,239.50
24886,92.53,212.19
24895,78.81,185.38
24906,64.81,157.62
24914,50.91,129.34
24929,36.88,101.44
24932,23.94,75.62
24928,14.25,55.16
24923,7.38,39.59
24927,2.19,27.91
24928,-1.97,18.19
24929,-4.84,10.94
24927,-6.40,6.62
24935,-7.09,4.84
24942,-8.28,1.81
24958,-11.97,-5.59
24976,-18.50,-18.06
24995,-26.84,-34.53
25002,-35.87,-52.62
25012,-45.94,-71.22
25013,-56.34,-90.78
25023,-66.90,-112.19
25034,-77.87,-133.19
25047,-88.37,-153.75
25056,-97.65,-172.16
25063,-105.37,-188.16
25074,-113.53,-204.41
25093,-122.75,-223.78
25099,-132.50,-243.25
25104,-141.56,-261.19
25101,-148.78,-276.97
25107,-155.09,-290.88
25109,-160.50,-303.28
25117,-165.97,-315.34
25121,-170.50,-325.19
25111,-171.40,-328.44
25094,-169.40,-324.81
25062,-162.78,-312.72
25028,-152.37,-290.72
24985,-135.90,-256.75
24938,-113.44,-210.94
24902,-85.65,-155.25
24875,-54.22,-92.91
24861,-22.53,-29.53
24855,7.53,29.22
24865,32.10,78.62
24877,50.72,114.88
24888,62.44,137.81
24887,68.31,149.56
24887,69.63,153.59
24883,68.06,151.75
24882,64.91,146.41
24890,60.00,138.47
24896,55.63,130.22
24912,50.81,121.94
24931,45.03,111.34
24949,36.94,95.97
24970,26.28,74.72
24990,12.69,48.00
25012,-3.65,16.34
25025,-20.50,-17.16
25033,-37.44,-50.75
25040,-53.15,-82.47
25046,-67.09,-110.81
25046,-78.69,-133.44
25040,-86.81,-148.75
25027,-90.75,-156.06
25024,-91.53,-156.81
25016,-89.69,-152.94
25015,-86.75,-147.72
25016,-83.03,-141.16
25018,-78.87,-133.91
25025,-75.62,-128.84
25034,-74.28,-128.31
25040,-75.31,-132.28
25051,-78.09,-139.72
25056,-82.47,-150.34
25068,-88.40,-162.66
25079,-95.59,-177.12
25081,-102.72,-191.06
25081,-108.90,-203.78
25087,-114.65,-214.28
25087,-119.59,-224.56
25090,-123.50,-233.62
25095,-127.37,-242.00
25104,-130.87,-248.69
25112,-133.94,-255.06
25119,-137.59,-262.66
25127,-142.22,-271.66
25139,-147.56,-281.97
25146,-153.78,-292.84
25153,-160.44,-304.50
25153,-166.40,-313.44
25138,-169.31,-317.28
25104,-166.97,-311.38
25066,-159.03,-292.38
25015,-143.78,-259.94
24968,-121.25,-214.50
24927,-92.90,-157.28
24898,-60.28,-92.16
24881,-25.81,-24.94
24871,7.75,39.25
24878,35.94,94.06
24886,58.16,134.06
24903,71.69,158.50
24924,76.60,166.09
24943,74.00,158.38
24962,65.41,139.22
24977,52.91,113.00
24989,37.75,82.84
24995,22.81,52.31
25008,7.38,22.25
25026,-8.03,-8.19
25042,-22.72,-37.09
25058,-36.90,-64.41
25074,-50.62,-90.88
25093,-64.72,-117.78
25108,-79.09,-146.72
25126,-94.81,-176.69
25137,-110.15,-206.12
25138,-123.28,-231.84
25135,-133.90,-253.12
25137,-142.72,-269.22
25128,-148.31,-280.56
25128,-151.50,-286.69
25126,-152.53,-288.38
25128,-151.56,-288.06
25135,-150.12,-286.91
25144,-149.69,-286.97
25153,-150.75,-290.31
25160,-152.44,-297.75
25173,-156.84,-308.50
25189,-163.22,-323.41
25201,-171.28,-341.34
25218,-181.15,-361.09
25226,-191.06,-381.44
25233,-200.65,-401.53
25242,-210.15,-420.19
25248,-219.47,-436.09
25244,-226.59,-448.59
25243,-231.53,-457.50
25242,-234.81,-462.97
25247,-236.56,-466.03
25255,-238.31,-468.31
25269,-240.90,-471.44
25276,-243.25,-475.41
25289,-246.40,-481.09
25292,-250.44,-488.75
25301,-255.69,-497.84
25296,-260.37,-505.72
25285,-263.06,-510.28
25259,-261.44,-506.69
25234,-254.97,-493.25
25198,-243.19,-467.31
25163,-225.50,-430.94
25129,-203.31,-385.25
25106,-177.31,-332.94
25083,-149.28,-276.53
25067,-120.81,-218.47
25053,-94.09,-164.72
25050,-70.34,-117.16
25050,-51.28,-79.97
25056,-37.50,-53.72
25066,-29.34,-38.28
25079,-25.75,-32.09
25091,-26.53,-33.72
25096,-29.97,-42.06
25106,-36.37,-54.88
25112,-43.84,-71.69
25122,-52.47,-89.50
25125,-60.69,-107.03
25133,-68.56,-123.44
25140,-75.62,-138.94
25147,-82.03,-153.31
25154,-88.62,-168.34
25167,-95.53,-183.25
25172,-102.25,-198.16
25182,-108.94,-213.56
25192,-116.44,-228.59
25194,-123.12,-243.00
25196,-129.15,-255.31
25199,-134.62,-266.28
25198,-139.03,-274.16
25196,-141.53,-279.94
25194,-143.15,-282.06
25190,-143.00,-280.81
25189,-141.47,-277.44
25186,-139.34,-273.09
25106,-126.97,-246.03
25083,-111.44,-213.69
25067,-94.19,-177.09
25053,-75.56,-138.31
25204,-76.22,-138.97
25208,-77.87,-141.47
25211,-80.00,-145.47
25213,-82.72,-151.44
25228,-97.31,-182.09
25234,-115.40,-220.75
25249,-137.22,-266.59
25258,-161.75,-317.72
25270,-168.69,-333.06
25274,-175.59,-349.53
25277,-182.44,-364.38
25268,-187.87,-376.09
25270,-191.62,-384.22
25263,-193.72,-388.66
25264,-194.03,-389.94
25265,-193.37,-389.44
25272,-192.09,-387.06
25265,-189.44,-381.84
25247,-184.19,-370.91
25212,-175.72,-351.94
25172,-162.06,-323.75
25126,-143.65,-286.53
25095,-121.40,-241.34
25067,-95.65,-189.53
25057,-68.00,-133.88
25053,-40.94,-79.91
25061,-17.34,-34.00
25064,1.31,0.53
25075,13.44,23.53
25062,21.35,38.47
25059,25.69,47.16
25055,26.97,49.91
25063,26.00,47.62
25065,24.28,43.34
25075,22.31,38.12
25085,19.50,31.56
25105,15.60,22.31
25119,8.35,6.88
25132,-0.84,-13.69
25134,-10.72,-34.84
25140,-20.25,-54.69
25142,-29.72,-73.25
25147,-38.47,-89.81
25147,-45.90,-102.84
25146,-50.65,-111.91
25148,-53.87,-117.25
25150,-55.69,-119.56
25149,-57.12,-121.09
25156,-58.69,-122.62
25159,-60.34,-124.25
25167,-62.34,-127.25
25177,-65.59,-132.22
25189,-70.44,-140.66
25203,-76.75,-152.16
25216,-84.40,-167.44
25227,-93.47,-184.59
25233,-102.34,-202.50
25231,-110.50,-219.00
25234,-118.00,-233.88
25239,-124.81,-247.62
25246,-130.94,-259.53
25249,-135.65,-268.09
25253,-139.19,-274.06
25257,-141.81,-279.75
25264,-144.53,-285.25
25263,-147.37,-291.72
25269,-150.56,-298.12
25269,-153.09,-304.25
25274,-155.37,-309.69
25281,-158.12,-315.56
25283,-160.62,-321.56
25282,-162.47,-325.50
25281,-163.31,-328.53
25285,-164.78,-331.16
25288,-165.84,-334.25
25282,-166.15,-335.69
25273,-164.72,-333.75
25256,-160.28,-325.09
25224,-151.62,-307.72
25182,-137.90,-280.50
25140,-119.19,-243.12
25109,-96.22,-196.31
25080,-69.47,-143.25
25065,-41.78,-86.62
25053,-13.94,-31.06
25050,11.94,19.31
25050,33.60,61.28
25058,48.81,92.16
25065,57.81,110.41
25080,60.97,116.91
25088,59.50,114.59
25099,54.78,105.31
25108,47.47,91.59
25118,38.60,75.00
25133,27.91,55.62
25147,16.56,33.56
25164,4.06,9.19
25178,-8.22,-15.66
25191,-21.03,-40.66
25200,-33.50,-65.84
25211,-46.09,-90.81
25219,-58.37,-116.22
25233,-70.40,-140.91
25240,-81.47,-164.41
25252,-91.81,-185.09
25255,-100.69,-204.84
25260,-108.50,-221.84
25259,-115.00,-235.81
25257,-119.84,-246.53
25252,-123.00,-254.06
25255,-124.75,-258.53
25251,-125.12,-260.47
25260,-125.12,-260.66
25261,-124.87,-259.31
25268,-124.87,-258.59
25269,-125.12,-258.91
25273,-126.12,-260.22
25274,-127.87,-263.00
25285,-130.59,-267.12
25287,-134.06,-272.97
25296,-137.50,-279.16
25295,-140.65,-285.94
25304,-144.03,-293.41
25309,-147.87,-301.69
25318,-152.31,-310.91
25323,-157.22,-320.44
25327,-161.22,-329.00
25320,-164.03,-334.75
25319,-165.59,-338.19
25311,-166.28,-339.59
25311,-165.84,-338.12
25308,-164.40,-335.41
25311,-162.22,-332.84
25320,-160.53,-330.31
25319,-158.25,-326.69
25304,-155.00,-320.06
25283,-149.25,-308.12
25240,-139.19,-286.69
25199,-124.06,-255.03
25151,-103.44,-212.25
25119,-78.62,-159.19
25090,-49.25,-99.03
25080,-18.97,-37.38
25072,10.19,21.03
25078,35.72,71.59
25081,55.31,110.53
25093,68.13,136.53
25102,73.69,149.31
25114,73.75,149.75
25120,69.41,142.31
25125,63.22,130.69
25127,55.85,117.91
25132,48.66,104.59
25140,40.91,90.50
25148,33.69,75.78
25156,26.69,60.69
25172,19.22,45.84
25185,10.94,29.59
25199,1.60,10.72
25214,-9.31,-11.75
25225,-20.87,-35.78
25229,-31.84,-58.09
25220,-40.59,-75.12
25200,-45.78,-84.91
25183,-46.81,-87.38
25170,-44.56,-82.78
25157,-38.97,-71.09
25151,-30.78,-53.91
25149,-21.03,-34.59
25153,-11.34,-16.47
25160,-3.75,-3.47
25172,-0.22,2.06
25188,-0.81,-1.06
25206,-5.31,-12.94
25226,-13.87,-33.09
25245,-25.50,-58.81
25266,-39.94,-88.84
25280,-55.50,-120.88
25296,-72.06,-154.28
25303,-87.84,-187.53
25319,-103.53,-219.28
25329,-118.06,-248.78
25341,-131.50,-275.28
25351,-143.72,-299.97
25360,-154.31,-320.81
25368,-164.09,-341.00
25385,-173.90,-359.91
25387,-183.03,-377.66
25399,-191.56,-394.50
25405,-199.53,-410.34
25416,-207.31,-424.44
25413,-213.37,-436.28
25417,-218.78,-446.66
25418,-223.28,-454.19
25413,-224.97,-456.81
25392,-223.78,-453.66
25367,-218.00,-441.53
25331,-207.00,-418.38
25292,-189.84,-383.03
25245,-167.34,-337.59
25213,-140.50,-283.78
25179,-109.50,-223.03
25162,-77.25,-160.34
25144,-45.62,-98.56
25138,-16.62,-41.41
25132,8.38,7.19
25137,27.69,43.88
25132,41.60,69.16
25134,51.13,87.22
25124,57.60,99.91
25110,63.63,112.97
25083,70.72,128.31
25069,78.78,145.66
25056,87.66,163.84
25061,96.47,182.28
25064,104.19,199.44
25081,109.97,211.59
25096,112.60,216.66
25119,110.56,212.16
25135,103.19,196.44
25158,91.22,171.50
25175,75.60,139.50
25192,58.60,104.62
25198,41.38,69.78
25206,25.44,36.97
25214,10.47,7.66
25218,-2.00,-18.25
25222,-12.87,-40.09
25224,-21.00,-58.03
25226,-27.19,-72.06
25237,-32.59,-84.59
25244,-38.06,-96.91
25254,-43.75,-109.62
25263,-49.50,-122.75
25274,-56.09,-136.03
25277,-62.50,-148.94
25284,-69.50,-162.00
25287,-76.56,-173.69
25288,-82.31,-183.44
25285,-86.78,-190.59
25287,-90.22,-196.19
25296,-93.62,-201.34
25308,-97.12,-207.62
25322,-101.97,-215.34
25336,-107.65,-225.25
25344,-113.94,-237.59
25354,-121.28,-251.94
25355,-129.06,-266.94
25358,-136.90,-282.31
25368,-144.81,-297.44
25375,-152.03,-311.78
25379,-157.94,-325.16
25391,-163.56,-337.06
25394,-168.50,-346.34
25384,-170.90,-351.19
25361,-170.28,-349.50
25330,-165.44,-337.94
25285,-153.75,-313.38
25239,-135.53,-275.12
25192,-111.09,-224.56
25156,-80.81,-163.00
25127,-46.78,-94.72
25106,-11.65,-24.09
25092,22.06,42.09
25094,51.41,98.62
25099,74.25,141.84
25109,89.91,169.72
25122,97.94,184.50
25134,99.91,187.28
25146,96.72,179.53
25162,88.94,163.47
25169,78.60,142.28
25187,66.35,116.91
25205,52.56,89.47
25220,38.28,62.00
25224,25.22,34.88
25231,12.88,8.97
25241,0.91,-14.84
25242,-9.09,-36.59
25247,-18.78,-55.28
25249,-26.40,-69.09
25254,-32.31,-80.03
25259,-36.94,-88.66
25262,-41.37,-96.94
25267,-45.53,-104.78
25273,-49.15,-112.06
25279,-53.37,-118.78
25283,-57.44,-126.72
25287,-61.72,-135.72
25297,-66.59,-145.50
25305,-71.81,-155.97
25314,-77.75,-166.84
25321,-83.87,-177.16
25319,-88.97,-186.50
25317,-93.03,-194.78
25319,-96.78,-202.09
25322,-100.37,-209.34
25328,-103.47,-215.44
25331,-105.87,-221.19
25341,-108.40,-226.56
25345,-110.56,-233.12
25355,-114.19,-241.50
25359,-118.50,-252.31
25368,-123.69,-265.03
25380,-129.94,-278.91
25391,-136.75,-294.53
25401,-144.40,-311.31
25414,-152.37,-329.31
25428,-161.53,-347.53
25436,-170.34,-366.12
25450,-180.37,-384.94
25452,-189.44,-401.62
25444,-195.94,-412.78
25416,-197.50,-414.88
25381,-193.44,-404.31
25329,-181.25,-377.97
25279,-161.15,-336.09
25227,-133.75,-279.28
25191,-100.31,-210.69
25160,-63.00,-135.50
25147,-25.37,-59.56
25132,10.31,10.81
25134,41.13,71.59
25135,65.03,118.41
25144,81.38,150.09
25150,90.35,166.28
25164,93.00,169.84
25176,90.25,163.75
25187,84.53,150.69
25198,75.63,133.47
25214,65.00,112.91
25223,53.50,90.75
25238,41.31,67.03
25248,28.75,42.97
25259,16.66,20.12
25268,5.03,-1.28
25275,-6.00,-21.25
25283,-16.59,-40.84
25299,-27.06,-59.50
25312,-37.97,-79.03
25320,-47.90,-97.41
25333,-58.15,-114.38
25326,-66.06,-129.34
25321,-72.15,-140.06
25310,-75.97,-146.69
25303,-77.84,-148.25
25293,-76.47,-146.56
25298,-74.12,-141.62
25302,-71.28,-135.12
25308,-67.59,-128.16
25308,-64.81,-121.88
25315,-63.56,-119.66
25318,-64.03,-120.72
25323,-66.03,-126.25
25333,-70.53,-135.38
25347,-76.09,-147.16
25357,-82.34,-160.59
25367,-89.06,-175.94
25380,-97.34,-191.91
25372,-103.69,-205.62
25364,-108.62,-216.34
25355,-111.75,-223.00
25350,-112.97,-225.84
25346,-111.94,-225.69
25352,-110.44,-223.50
25357,-108.31,-219.34
25365,-105.56,-216.47
25376,-105.22,-217.12
25393,-108.00,-223.78
25408,-113.78,-235.88
25416,-121.12,-251.25
25407,-127.78,-264.47
25385,-130.87,-270.84
25348,-128.69,-266.28
25303,-119.90,-247.28
25254,-103.69,-212.91
25208,-79.72,-164.06
25179,-50.44,-104.62
25160,-18.03,-39.28
25153,13.88,25.91
25149,43.25,84.19
25154,67.16,131.88
25308,65.97,130.19
25315,57.81,114.38
25318,43.60,87.09
25323,25.25,50.53
25333,3.44,7.50
25206,-3.22,-5.56
25215,-11.44,-21.53
25227,-20.47,-38.97
25245,-12.40,-23.53
25259,-5.31,-10.59
25273,0.35,-1.03
25288,4.72,6.84
25297,9.16,13.78
25312,-4.15,-14.59
25322,-17.50,-42.34
25335,-30.87,-70.66
25340,-42.50,-96.72
25349,-53.40,-120.06
25351,-62.72,-139.72
25351,-70.09,-156.22
25347,-75.78,-167.72
25340,-78.69,-174.38
25334,-79.56,-175.97
25332,-78.53,-173.81
25330,-76.65,-168.28
25328,-73.40,-162.31
25331,-70.31,-156.62
25339,-68.25,-151.12
25342,-67.06,-148.78
25355,-68.40,-151.22
25361,-71.22,-157.53
25369,-75.28,-166.88
25375,-80.31,-178.66
25388,-87.19,-191.72
25393,-94.25,-205.19
25399,-101.00,-219.66
25406,-108.19,-233.53
25409,-114.06,-246.16
25412,-119.53,-258.19
25420,-124.97,-270.75
25432,-131.09,-284.22
25445,-137.15,-298.56
25456,-143.94,-313.94
25469,-151.53,-330.19
25484,-160.06,-347.91
25493,-169.28,-366.62
25507,-179.81,-386.69
25516,-190.37,-406.34
25515,-199.22,-423.34
25506,-205.25,-434.47
25482,-206.84,-436.00
25446,-202.31,-425.50
25405,-190.84,-400.59
25361,-172.81,-361.38
25321,-148.15,-309.47
25280,-117.47,-246.88
