30699,33550
30708,33548
30705,33555
30709,33562
30706,33562
30710,33570
30710,33566
30713,33580
30710,33582
30710,33594
30712,33592
30716,33604
30718,33601
30722,33609
30720,33605
30730,33615
30725,33617
30736,33625
30726,33634
30734,33639
30736,33635
30742,33644
30740,33647
30745,33653
30738,33655
30742,33659
30744,33663
30747,33671
30745,33669
30756,33683
30752,33677
30762,33694
30751,33693
30756,33695
30756,33695
30767,33703
30759,33710
30762,33709
30763,33703
30762,33694
30755,33677
30754,33655
30746,33631
30733,33610
30724,33593
30730,33574
30722,33559
30721,33550
30708,33541
30704,33535
30701,33532
30693,33524
30699,33526
30686,33521
30688,33517
30691,33515
30682,33508
30686,33502
30679,33492
30685,33490
30682,33491
30681,33490
30685,33492
30682,33499
30685,33502
30687,33508
30686,33516
30690,33520
30691,33524
30697,33531
30692,33537
30684,33531
30702,33535
30692,33531
30697,33538
30677,33535
30693,33540
30686,33544
30684,33541
30685,33544
30679,33541
30681,33548
30684,33549
30683,33559
30683,33562
30682,33561
30680,33577
30687,33578
30687,33579
30688,33590
30690,33588
30690,33594
30689,33605
30691,33606
30691,33612
30697,33618
30699,33617
30702,33624
30702,33628
30703,33630
30699,33634
30704,33635
30702,33643
30714,33648
30709,33651
30709,33658
30704,33654
30708,33663
30711,33667
30712,33675
30712,33679
30718,33681
30720,33685
30708,33685
30713,33671
30716,33657
30707,33637
30702,33616
30684,33589
30678,33573
30669,33550
30667,33546
30657,33533
30651,33527
30661,33522
30650,33522
30644,33515
30649,33516
30644,33511
30647,33507
30643,33504
30643,33505
30635,33496
30635,33489
30631,33491
30630,33488
30634,33491
30635,33491
30637,33491
30637,33506
30644,33509
30635,33515
30644,33518
30649,33518
30653,33529
30655,33529
30654,33526
30656,33534
30656,33532
30659,33538
30660,33538
30659,33540
30660,33534
30663,33540
30665,33545
30656,33552
30661,33550
30663,33562
30668,33565
30665,33566
30670,33576
30667,33583
30671,33579
30675,33589
30683,33592
30681,33604
30690,33609
30685,33617
30694,33616
30689,33621
30685,33619
30684,33630
30693,33630
30692,33640
30693,33640
30696,33650
30698,33655
30699,33661
30705,33659
30700,33665
30705,33675
30706,33682
30709,33688
30708,33694
30711,33696
30712,33704
30712,33696
30713,33686
30707,33675
30703,33653
30703,33633
30693,33616
30674,33595
30677,33574
30666,33565
30666,33555
30661,33548
30660,33548
30659,33538
30658,33539
30657,33539
30653,33533
30651,33527
30647,33527
30646,33517
30646,33513
30638,33506
30642,33505
30640,33506
30641,33513
30637,33511
30643,33516
30635,33521
30638,33527
30636,33529
30646,33541
30638,33541
30644,33547
30641,33551
30642,33548
30632,33551
30640,33558
30635,33553
30647,33552
30640,33543
30646,33557
30643,33554
30643,33547
30637,33558
30648,33565
30650,33565
30657,33571
30651,33571
30657,33577
30657,33582
30662,33588
30661,33595
30670,33603
30662,33598
30668,33611
30661,33610
30666,33617
30670,33611
30672,33623
30671,33624
30677,33627
30677,33631
30673,33637
30675,33635
30681,33646
30680,33642
30681,33649
30678,33643
30680,33648
30684,33646
30686,33658
30694,33656
30693,33662
30690,33661
30697,33669
30694,33665
30695,33670
30697,33675
30702,33681
30699,33682
30704,33692
30710,33689
30712,33688
30708,33674
30706,33661
30695,33648
30691,33615
30684,33593
30673,33572
30663,33548
30657,33537
30653,33518
30649,33517
30645,33503
30673,33637
30675,33635
30681,33646
30680,33642
30681,33649
30678,33643
30680,33648
30684,33646
30686,33658
30694,33656
30693,33662
30690,33661
30697,33669
30694,33665
30695,33670
30697,33675
30625,33464
30629,33463
30632,33461
30630,33476
30633,33479
30638,33475
30636,33485
30644,33478
30642,33482
30640,33482
30645,33477
30636,33482
30641,33484
30641,33485
30641,33489
30640,33498
30647,33498
30642,33505
30646,33508
30649,33512
30649,33526
30650,33522
30653,33535
30650,33537
30661,33544
30656,33548
30664,33554
30668,33559
30669,33566
30668,33576
30668,33584
30666,33585
30674,33596
30672,33597
30673,33599
30669,33602
30681,33610
30679,33613
30685,33614
30683,33619
30686,33626
30678,33625
30688,33631
30689,33630
30690,33639
30688,33647
30696,33652
30688,33655
30694,33662
30691,33659
30706,33670
30702,33670
30707,33674
30696,33669
30702,33665
30696,33643
30696,33628
30683,33605
30671,33581
30662,33562
30656,33536
30645,33516
30647,33507
30640,33500
30638,33489
30635,33488
30637,33481
30636,33481
30630,33487
30627,33470
30637,33472
30627,33468
30626,33458
30625,33451
30624,33448
30627,33449
30628,33442
30619,33449
30625,33457
30630,33457
30626,33470
30628,33468
30629,33477
30635,33478
30638,33476
30634,33479
30633,33481
30632,33480
30643,33490
30638,33485
30631,33482
30633,33483
30640,33482
30639,33481
30642,33481
30635,33485
30639,33492
30634,33495
30639,33505
30641,33512
30638,33511
30637,33518
30647,33525
30649,33535
30651,33545
30648,33546
30653,33554
30656,33562
30648,33564
30660,33565
30659,33579
30664,33576
30667,33579
30664,33585
30663,33593
30668,33593
30662,33598
30670,33609
30673,33604
30680,33610
30678,33618
30675,33620
30677,33617
30675,33627
30680,33636
30677,33638
30687,33648
30683,33654
30692,33648
30691,33649
30686,33636
30681,33615
30666,33594
30658,33564
30652,33544
30645,33526
30644,33506
30632,33491
30629,33482
30628,33476
30630,33470
30619,33471
30628,33464
30620,33467
30623,33460
30616,33455
30620,33452
30616,33442
30612,33441
30611,33439
30613,33436
30609,33435
30615,33433
30609,33439
30611,33441
30605,33450
30610,33458
30619,33461
30618,33468
30621,33464
30622,33469
30623,33474
30626,33470
30626,33474
30623,33469
30619,33468
30629,33475
30620,33470
30631,33479
30629,33478
30628,33482
30627,33487
30627,33492
30628,33496
30631,33496
30632,33502
30629,33510
30635,33519
30637,33520
30641,33522
30644,33531
30640,33536
30649,33542
30644,33547
30649,33550
30648,33562
30651,33563
30656,33569
30659,33578
30653,33576
30654,33575
30658,33588
30656,33590
30664,33587
30668,33596
30660,33601
30662,33611
30668,33618
30670,33615
30668,33622
30675,33629
30674,33628
30670,33636
30676,33641
30679,33653
30682,33659
30680,33659
30682,33664
30683,33668
30688,33668
30688,33664
30681,33647
30677,33625
30666,33602
30664,33576
30651,33545
30643,33531
30635,33508
30628,33489
30625,33476
30623,33467
30617,33468
30623,33466
30612,33458
30611,33452
30617,33444
30611,33442
30607,33440
30609,33435
30605,33427
30598,33416
30592,33416
30606,33416
30600,33411
30597,33416
30604,33411
30597,33427
30606,33427
30606,33435
30607,33442
30612,33442
30612,33445
30614,33452
30615,33457
30619,33456
30612,33454
30614,33451
30615,33460
30615,33456
30612,33460
30614,33467
30612,33463
30617,33464
30613,33476
30619,33476
30619,33487
30614,33487
30624,33494
30617,33496
30627,33503
30623,33510
30631,33515
30630,33516
30637,33518
30637,33528
30641,33531
30641,33540
30645,33541
30645,33549
30649,33551
30652,33556
30653,33559
30651,33574
30656,33565
30651,33576
30652,33580
30657,33580
30656,33583
30658,33596
30660,33603
30665,33605
30667,33609
30669,33612
30672,33613
30669,33623
30674,33620
30670,33630
30677,33629
30671,33638
30675,33643
30679,33652
30682,33652
30683,33655
30692,33648
30686,33643
30677,33621
30664,33593
30660,33576
30650,33545
30643,33524
30638,33498
30626,33486
30623,33474
30622,33468
30625,33454
30621,33461
30619,33449
30615,33445
30615,33442
30619,33446
30614,33432
30613,33433
30614,33425
30609,33424
30610,33415
30609,33428
30606,33420
30604,33420
30604,33423
30605,33437
30608,33436
30609,33445
30616,33448
30608,33457
30615,33458
30621,33465
30621,33460
30616,33465
30618,33463
30619,33470
30612,33466
30619,33468
30614,33461
30618,33470
30617,33473
30617,33476
30618,33482
30617,33488
30619,33487
30620,33498
30624,33501
30622,33499
30628,33514
30626,33517
30636,33519
30630,33519
30634,33534
30635,33534
30643,33543
30635,33544
30647,33560
30648,33550
30642,33567
30642,33567
30650,33572
30649,33574
30651,33584
30646,33580
30657,33592
30652,33592
30651,33597
30648,33601
30663,33612
30649,33614
30660,33623
30665,33623
30670,33630
30660,33629
30662,33633
30663,33615
30658,33603
30647,33579
30639,33559
30630,33537
30626,33519
30611,33501
30609,33490
30600,33474
30602,33473
30605,33469
30597,33469
30602,33471
30599,33464
30598,33461
30598,33459
30599,33463
30595,33455
30598,33452
30596,33451
30598,33454
30590,33448
30594,33455
30593,33456
30597,33472
30596,33468
30603,33479
30603,33479
30599,33486
30602,33489
30607,33499
30604,33489
30611,33507
30605,33494
30610,33502
30610,33495
30606,33505
30602,33499
30613,33512
30609,33503
30612,33519
30608,33515
30607,33529
30607,33524
30614,33540
30613,33537
30617,33551
30614,33545
30624,33553
30615,33555
30620,33562
30622,33566
30627,33576
30627,33582
30627,33582
30631,33592
30628,33595
30632,33596
30634,33608
30637,33606
30636,33612
30637,33620
30639,33618
30648,33629
30639,33634
30644,33641
30645,33642
30646,33655
30649,33654
30648,33661
30653,33659
30662,33654
30644,33639
30649,33631
30633,33605
30632,33587
30621,33566
30620,33541
30605,33526
30606,33517
30596,33505
30601,33497
30594,33495
30598,33492
30593,33491
30602,33484
30591,33484
30596,33487
30589,33478
30593,33479
30589,33476
30589,33470
30589,33472
30583,33464
30587,33470
30585,33471
30589,33481
30592,33482
30593,33493
30594,33493
30596,33503
30591,33506
30599,33505
30600,33511
30604,33519
30595,33516
30597,33520
30592,33519
30608,33525
30596,33523
30605,33525
30592,33524
30604,33529
30592,33537
30604,33542
30599,33543
30607,33551
30600,33553
30615,33556
30606,33565
30617,33571
30611,33567
30614,33582
30612,33588
30626,33589
30614,33598
30621,33601
30622,33602
30628,33616
30625,33613
30625,33621
30630,33627
30626,33629
30625,33635
30638,33641
30629,33637
30632,33650
30636,33650
30637,33659
30637,33656
30642,33659
30641,33665
30643,33673
30646,33680
30646,33686
30646,33685
30639,33691
30645,33685
30637,33670
30638,33649
30617,33624
30613,33596
30603,33574
30600,33552
30591,33547
30584,33530
30582,33520
30579,33514
30574,33503
30578,33508
30573,33501
30575,33503
30573,33495
30574,33488
30569,33485
30566,33479
30567,33475
30566,33469
30563,33469
30562,33462
30561,33464
30564,33471
30565,33476
30565,33480
30571,33493
30571,33500
30574,33502
30572,33512
30573,33511
30571,33518
30574,33521
30577,33515
30582,33521
30581,33525
30586,33533
30582,33538
30584,33541
30584,33538
30587,33551
30584,33550
30588,33557
30581,33563
30591,33566
30587,33574
30600,33579
30598,33583
30600,33591
30599,33585
30600,33597
30604,33604
30607,33612
30608,33610
30613,33616
30611,33614
30615,33625
30608,33630
30612,33632
30618,33640
30617,33642
30623,33642
30627,33651
30624,33648
30624,33655
30625,33658
30623,33670
30626,33667
30633,33674
30630,33672
30630,33686
30636,33690
30634,33691
30637,33693
30637,33700
30637,33699
30646,33703
30640,33699
30635,33682
30633,33666
30627,33647
30618,33626
30618,33599
30602,33579
30599,33558
30590,33548
30589,33539
30587,33529
30587,33521
30585,33520
30584,33519
30578,33518
30578,33511
30578,33508
30576,33501
30577,33499
30571,33486
30575,33489
30568,33495
30566,33484
30566,33486
30568,33486
30566,33491
30571,33501
30570,33505
30573,33505
30579,33518
30580,33521
30579,33524
30582,33531
30584,33526
30586,33526
30580,33527
30581,33528
30586,33534
30583,33531
30580,33531
30581,33535
30589,33533
30584,33533
30587,33549
30592,33544
30589,33553
30591,33560
30593,33564
30595,33564
30596,33571
30592,33577
30597,33582
30596,33582
30599,33582
30599,33590
30608,33605
30608,33604
30607,33605
30602,33611
30609,33612
30610,33620
30608,33627
30611,33626
30613,33631
30614,33634
30618,33644
30611,33647
30616,33649
30620,33651
30625,33659
30623,33664
30623,33672
30625,33669
30629,33681
30626,33683
30629,33693
30627,33693
30631,33691
30629,33683
30623,33666
30617,33648
30613,33633
30603,33606
30595,33583
30587,33565
30583,33550
30574,33540
30573,33538
30571,33525
30571,33539
30574,33524
30565,33524
30568,33519
30569,33519
30571,33508
30570,33514
30567,33505
30564,33503
30560,33495
30563,33503
30560,33498
30559,33504
30562,33507
30562,33515
30569,33518
30572,33526
30573,33538
30577,33541
30573,33538
30579,33549
30577,33543
30576,33546
30572,33545
30577,33544
30577,33543
30583,33549
30581,33546
30578,33560
30580,33560
30577,33561
30581,33561
30580,33571
30590,33576
30585,33579
30584,33584
30589,33602
30582,33596
30593,33604
30589,33603
30592,33614
30589,33612
30597,33627
30594,33618
30597,33631
30596,33631
30597,33639
30610,33643
30607,33650
30603,33647
30607,33655
30611,33663
30607,33671
30615,33666
30616,33681
30615,33683
30615,33683
30619,33684
30614,33689
30623,33696
30625,33707
30627,33710
30625,33712
30633,33720
30634,33716
30637,33728
30634,33734
30638,33728
30637,33728
30630,33709
30630,33693
30619,33665
30611,33651
30605,33628
30599,33607
30586,33587
30587,33576
30582,33569
30580,33563
30583,33558
30583,33552
30582,33551
30580,33550
30570,33545
30576,33537
30574,33532
30568,33530
30568,33527
30569,33518
30564,33512
30561,33512
30563,33513
30563,33516
30569,33522
30569,33531
30567,33532
30569,33540
30571,33549
30579,33558
30573,33557
30585,33559
30577,33560
30579,33566
30574,33566
30584,33568
30580,33568
30587,33573
30582,33573
30583,33577
30580,33575
30591,33576
30583,33588
30590,33589
30590,33592
30588,33597
30589,33602
30599,33607
30593,33613
30602,33617
30595,33623
30604,33631
30600,33635
30612,33639
30607,33643
30610,33643
30609,33649
30611,33658
30612,33666
30616,33661
30615,33665
30617,33673
30618,33677
30618,33686
30622,33691
30619,33696
30624,33694
30629,33699
30619,33711
30629,33714
30631,33717
30624,33721
30635,33724
30638,33728
30631,33732
30639,33743
30639,33738
30636,33748
30643,33754
30641,33761
30645,33761
30650,33764
30643,33766
30650,33773
30651,33770
30658,33769
30653,33756
30641,33737
30635,33720
30626,33695
30620,33674
30607,33656
30607,33644
30602,33622
30600,33623
30595,33611
30600,33611
30598,33604
30596,33603
30598,33595
30592,33599
30588,33592
30588,33584
30585,33576
30583,33574
30583,33566
30575,33569
30582,33562
30580,33566
30582,33570
30578,33576
30590,33582
30585,33586
30592,33591
30594,33597
30595,33604
30595,33604
30602,33608
30600,33609
30601,33612
30598,33612
30604,33613
30600,33616
30604,33622
30600,33614
30596,33621
30604,33623
30605,33622
30602,33637
30607,33633
30603,33645
30611,33640
30608,33649
30612,33657
30609,33660
30615,33669
30618,33669
30617,33676
30619,33680
30620,33682
30623,33693
30622,33695
30625,33704
30630,33700
30628,33701
30629,33714
30633,33714
30632,33713
30631,33724
30632,33735
30636,33737
30636,33738
30634,33742
30639,33747
30646,33749
30642,33756
30649,33762
30640,33765
30648,33765
30648,33775
30647,33773
30651,33782
30656,33789
30654,33791
30650,33794
30657,33799
30657,33792
30652,33796
30654,33779
30647,33766
30638,33750
30634,33733
30628,33709
30620,33696
30618,33679
30610,33666
30608,33658
30608,33653
30608,33653
30605,33650
30607,33647
30600,33646
30603,33642
30595,33636
30604,33630
30598,33631
30598,33624
30600,33630
30595,33622
30595,33627
30596,33624
30592,33634
30598,33638
30594,33641
30601,33647
30600,33657
30602,33661
30604,33659
30607,33665
30609,33666
30611,33669
30606,33667
30609,33673
30607,33676
30612,33670
30607,33675
30607,33671
30612,33683
30613,33683
30612,33685
30617,33690
30614,33694
30613,33693
30619,33708
30617,33709
30618,33710
30622,33717
30624,33720
30629,33724
30626,33734
30623,33735
30630,33743
30627,33738
30631,33754
30633,33750
30637,33762
30635,33761
30640,33769
30639,33767
30635,33774
30638,33775
30642,33786
30642,33783
30649,33790
30651,33795
30646,33799
30650,33801
30652,33803
30653,33815
30650,33813
30653,33824
30659,33826
30658,33831
30666,33832
30658,33830
30664,33819
30658,33823
30661,33795
30654,33782
30642,33757
30636,33738
30631,33719
30618,33706
30616,33686
30613,33680
30612,33673
30614,33677
30605,33663
30601,33667
30608,33658
30604,33659
30601,33656
30603,33646
30599,33641
30601,33639
30596,33636
30596,33623
30595,33633
30597,33624
30591,33635
30597,33640
30593,33644
30595,33646
30599,33662
30601,33659
30605,33671
30607,33672
30600,33673
30608,33675
30605,33674
30607,33668
30610,33676
30605,33676
30604,33680
30603,33680
30611,33678
30605,33683
30616,33698
30611,33695
30612,33703
30612,33695
30615,33709
30613,33714
30622,33722
30615,33721
30616,33724
30618,33731
30625,33736
30625,33739
30628,33746
30626,33749
30634,33752
30629,33759
30634,33764
30629,33769
30633,33768
30641,33779
30635,33780
30641,33790
30637,33789
30644,33794
30643,33795
30650,33807
30653,33801
30651,33812
30647,33811
30656,33820
30652,33818
30658,33829
30653,33827
30659,33839
30652,33832
30662,33841
30654,33838
30664,33852
30656,33852
30667,33860
30666,33862
30668,33863
30673,33858
30671,33850
30668,33835
30653,33815
30651,33789
30638,33769
30633,33745
30623,33728
30622,33722
30610,33702
30609,33691
30610,33678
30606,33681
30601,33680
30609,33671
30597,33669
30599,33667
30597,33658
30602,33654
30590,33643
30598,33634
30592,33635
30597,33634
30596,33632
30595,33637
30586,33639
30594,33647
30592,33641
30598,33651
30597,33661
30602,33663
30604,33671
30608,33669
30607,33676
30603,33672
30611,33681
30605,33670
30612,33673
30607,33679
30609,33682
30602,33677
30612,33683
30607,33684
30608,33692
30606,33690
30610,33701
30609,33700
30613,33709
30613,33709
30621,33718
30607,33720
30623,33729
30614,33729
30625,33732
30624,33737
30627,33744
30620,33745
30636,33752
30623,33754
30636,33760
30627,33764
30636,33772
30630,33767
30638,33781
30638,33782
30632,33791
30639,33799
30639,33796
30641,33802
30640,33806
30643,33806
30647,33811
30647,33823
30650,33820
30646,33827
30643,33832
30646,33840
30647,33840
30646,33845
30645,33851
30652,33860
30651,33867
30658,33865
30654,33852
30655,33836
30639,33806
30631,33782
30631,33758
30622,33742
30618,33721
30613,33704
30609,33700
30604,33685
30608,33691
30603,33679
30600,33674
30597,33679
30604,33672
30599,33671
30599,33666
30595,33660
30597,33658
30596,33653
30596,33650
30591,33645
30591,33649
30587,33650
30594,33658
30590,33659
30597,33670
30601,33670
30603,33681
30600,33680
30604,33684
30604,33682
30611,33688
30608,33685
30608,33687
30604,33693
30609,33696
30607,33688
30608,33695
30604,33695
30606,33701
30608,33707
30605,33708
30615,33716
30610,33721
30609,33731
30617,33730
30608,33735
30612,33738
30612,33746
30619,33745
30624,33754
30625,33758
30634,33759
30630,33765
30627,33769
30628,33780
30637,33783
30638,33782
30634,33781
30635,33793
30641,33797
30641,33802
30637,33803
30639,33806
30639,33811
30649,33818
30647,33822
30652,33827
30648,33827
30655,33836
30648,33839
30652,33845
30658,33848
30661,33855
30652,33854
30665,33862
30668,33865
30674,33860
30669,33852
30663,33834
30659,33815
30649,33797
30650,33768
30626,33749
30616,33725
30619,33708
30614,33694
30607,33688
30606,33679
30609,33672
30603,33665
30610,33665
30608,33663
30604,33658
30601,33657
30598,33658
30598,33647
30602,33645
30596,33639
30594,33638
30597,33633
30595,33631
30592,33637
30604,33646
30602,33646
30600,33653
30609,33656
30604,33669
30615,33673
30619,33672
30612,33675
30617,33682
30616,33678
30616,33680
30621,33676
30615,33680
30613,33678
30615,33685
30607,33681
30617,33686
30618,33691
30618,33695
30618,33697
30627,33702
30620,33709
30622,33716
30628,33722
30633,33727
30626,33726
30632,33733
30629,33732
30636,33740
30633,33746
30637,33749
30631,33755
30634,33764
30632,33759
30634,33771
30632,33770
30639,33781
30635,33780
30638,33792
30633,33790
30646,33797
30643,33798
30645,33803
30645,33805
30647,33813
30638,33813
30651,33821
30649,33821
30655,33825
30646,33827
30655,33829
30656,33835
30661,33840
30657,33843
30666,33848
30660,33856
30660,33857
30665,33860
30659,33859
30659,33845
30653,33828
30644,33808
30638,33788
30642,33757
30627,33736
30611,33713
30603,33695
30593,33679
30591,33662
30591,33658
30586,33657
30581,33647
30583,33648
30582,33643
30576,33638
30571,33627
30571,33621
30567,33614
30571,33621
30561,33606
30562,33608
30559,33593
30566,33601
30560,33596
30559,33607
30562,33610
30558,33615
30567,33619
30574,33626
30574,33624
30573,33634
30562,33631
30576,33637
30575,33635
30580,33639
30575,33629
30578,33633
30577,33632
30575,33628
30578,33632
30578,33634
30574,33636
30577,33643
30583,33643
30590,33654
30593,33649
30580,33657
30586,33657
30594,33670
30592,33668
30594,33675
30598,33683
30599,33684
30596,33687
30592,33695
30597,33692
30600,33703
30605,33710
30603,33710
30599,33713
30604,33715
30610,33720
30609,33725
30607,33732
30612,33735
30617,33736
30620,33740
30618,33748
30617,33747
30620,33755
30628,33759
30627,33763
30631,33763
30633,33771
30635,33776
30634,33779
30640,33779
30646,33790
30651,33787
30654,33798
30654,33797
30660,33796
30661,33781
30645,33762
30646,33739
30632,33716
30620,33685
30613,33652
30606,33640
30595,33613
30589,33605
30588,33594
30587,33585
30584,33588
30582,33577
30577,33578
30580,33577
30585,33568
30571,33568
30573,33565
30570,33556
30569,33559
30568,33547
30572,33545
30563,33551
30564,33549
30572,33549
30567,33560
30567,33564
30576,33569
30573,33579
30583,33576
30578,33584
30581,33587
30583,33591
30580,33585
30582,33586
30584,33588
30587,33595
30580,33584
30585,33592
30581,33588
30587,33595
30581,33600
30582,33607
30582,33616
30586,33614
30586,33620
30585,33625
30585,33628
30590,33635
30596,33639
30593,33646
30597,33642
30595,33655
30598,33661
30598,33666
30598,33667
30604,33671
30598,33681
30598,33681
30601,33698
30602,33697
30600,33699
30603,33709
30605,33710
30608,33712
30600,33720
30612,33719
30607,33724
30604,33730
30608,33737
30609,33739
30606,33744
30610,33752
30614,33751
30619,33759
30613,33748
30615,33740
30611,33717
30605,33700
30598,33678
30589,33648
30578,33605
30573,33593
30557,33562
30553,33556
30555,33537
30556,33528
30547,33534
30552,33533
30546,33529
30546,33529
30541,33523
30550,33518
30543,33511
30540,33505
30539,33495
30535,33492
30539,33491
30537,33483
30533,33489
30535,33487
30540,33493
30541,33494
30541,33504
30548,33502
30538,33521
30544,33517
30542,33522
30555,33517
30552,33514
30550,33512
30549,33512
30551,33509
30548,33508
30545,33509
30538,33516
30547,33520
30548,33518
30552,33526
30547,33529
30552,33535
30549,33533
30563,33545
30563,33540
30564,33556
30563,33548
30573,33566
30568,33567
30570,33573
30572,33568
30574,33581
30570,33590
30580,33600
30577,33601
30581,33609
30574,33610
30587,33627
30538,33521
30544,33517
30542,33522
30555,33517
30552,33514
30550,33512
30549,33512
30551,33509
30548,33508
30545,33509
30538,33516
30547,33520
30548,33518
30552,33526
30547,33529
30552,33535
30549,33533
30563,33545
30563,33540
30587,33655
30563,33548
30582,33644
30575,33604
30559,33578
30548,33537
30536,33517
30530,33488
30515,33474
30520,33461
30513,33452
30515,33440
30510,33435
30512,33436
30509,33428
30511,33422
30499,33425
30499,33414
30499,33405
30505,33408
30493,33395
30498,33392
30491,33389
30498,33399
30482,33395
30496,33400
30493,33411
30499,33426
30500,33426
30508,33439
30513,33441
30518,33456
30519,33458
30513,33463
30515,33462
30517,33460
30519,33459
30520,33455
30522,33461
30518,33453
30525,33464
30516,33459
30519,33469
30518,33470
30519,33476
30519,33482
30525,33487
30526,33486
30526,33497
30525,33501
30534,33509
30532,33512
30540,33525
30531,33523
30545,33531
30539,33536
30551,33544
30544,33541
30557,33553
30550,33555
30557,33562
30553,33563
30565,33571
30556,33577
30566,33581
30563,33589
30565,33592
30564,33594
30566,33602
30570,33601
30566,33608
30575,33617
30571,33622
30573,33628
30573,33626
30574,33630
30576,33639
30583,33638
30585,33641
30585,33644
30583,33630
30577,33614
30570,33589
30558,33556
30547,33523
30535,33494
30526,33462
30517,33438
30514,33426
30509,33413
30508,33408
30503,33402
30512,33396
30502,33392
30502,33397
30500,33379
30510,33376
30498,33367
30501,33360
30491,33345
30494,33344
30490,33335
30498,33342
30493,33336
30493,33351
30490,33351
30497,33362
30496,33368
30504,33378
30507,33385
30509,33387
30502,33386
30509,33400
30509,33389
30509,33398
30503,33394
30502,33396
30502,33396
30500,33398
30504,33397
30502,33404
30507,33409
30508,33411
30505,33412
30512,33423
30508,33417
30517,33436
30516,33431
30519,33437
30520,33443
30519,33451
30525,33453
30526,33461
30525,33466
30524,33466
30532,33474
30532,33481
30532,33485
30537,33481
30540,33489
30541,33500
30540,33505
30540,33514
30547,33505
30540,33516
30548,33522
30550,33531
30553,33536
30553,33541
30553,33546
30560,33556
30557,33549
30559,33562
30558,33566
30567,33564
30563,33565
30565,33554
30555,33537
30548,33510
30537,33473
30526,33452
30514,33421
30506,33402
30496,33372
30498,33364
30491,33358
30489,33352
30484,33336
30489,33338
30489,33338
30489,33339
30476,33345
30483,33329
30487,33319
30482,33318
30474,33312
30475,33310
30470,33309
30479,33313
30471,33308
30474,33321
30479,33324
30482,33332
30484,33339
30487,33352
30488,33347
30494,33355
30493,33352
30493,33354
30492,33352
30487,33356
30488,33342
30486,33351
30485,33349
30491,33358
30495,33353
30499,33366
30490,33371
30491,33373
30496,33378
30502,33384
30499,33389
30500,33403
30506,33404
30512,33416
30500,33415
30512,33429
30511,33424
30516,33430
30515,33434
30519,33445
30521,33449
30527,33464
30523,33460
30525,33470
30526,33469
30531,33478
30528,33482
30532,33489
30529,33491
30535,33501
30535,33498
30531,33512
30540,33509
30535,33517
30539,33519
30547,33535
30548,33532
30549,33540
30550,33546
30551,33544
30555,33529
30547,33516
30538,33492
30534,33461
30523,33432
30516,33406
30501,33377
30497,33364
30488,33351
30486,33334
30481,33335
30482,33332
30487,33327
30482,33325
30480,33314
30483,33316
30474,33310
30469,33301
