25362,10.70,18.50
25366,11.16,19.81
25377,15.36,30.58
25381,20.34,42.81
25382,24.33,53.92
25382,27.11,59.48
25387,28.26,65.00
25400,31.59,74.25
25411,37.26,89.78
25422,45.40,111.30
25429,53.62,132.73
25434,59.45,146.84
25435,62.48,151.25
25432,61.85,146.44
25426,58.01,135.36
25427,53.36,126.34
25431,49.70,121.03
25436,48.21,119.97
25437,48.55,118.22
25431,47.12,110.56
25424,43.02,93.28
25408,33.86,66.62
25391,20.66,32.56
25376,5.88,-5.56
25367,-8.66,-40.03
25366,-18.73,-64.78
25372,-22.54,-77.56
25375,-21.66,-76.19
25385,-16.08,-66.88
25381,-11.52,-55.03
25386,-7.45,-44.03
25379,-6.08,-41.34
25371,-9.27,-46.53
25364,-13.06,-55.70
25363,-18.16,-68.16
25356,-23.00,-77.00
25359,-24.85,-80.16
25359,-24.86,-76.14
25375,-20.62,-64.34
25379,-13.84,-47.12
25384,-6.89,-29.00
25378,-1.80,-18.81
25372,-2.45,-18.11
25365,-5.83,-26.94
25362,-11.04,-37.84
25369,-12.73,-41.19
25383,-9.35,-31.64
25400,-0.14,-8.56
25416,13.37,21.36
25419,25.20,47.28
25418,32.69,60.94
25402,31.55,55.12
25386,22.48,29.11
25357,5.85,-12.84
25337,-14.70,-61.72
25326,-32.96,-104.88
25329,-45.56,-130.62
25335,-48.78,-133.59
25348,-43.59,-116.91
25363,-32.16,-87.31
25370,-20.30,-58.44
25362,-12.53,-41.77
25351,-11.16,-42.69
25333,-18.09,-59.05
25325,-28.45,-83.84
25321,-37.27,-102.89
25329,-40.91,-108.98
25332,-39.12,-102.55
25343,-32.66,-84.69
25345,-25.03,-63.72
25351,-18.27,-46.05
25344,-14.36,-36.73
25330,-16.89,-41.64
25306,-25.80,-60.06
25305,-36.01,-80.80
25309,-42.95,-93.02
25319,-43.55,-89.86
25327,-36.12,-71.61
25336,-26.57,-46.03
25338,-17.99,-21.72
25351,-9.09,-2.12
25352,-2.39,11.98
25349,0.98,16.39
25343,2.18,16.31
25349,1.57,15.73
25353,1.74,18.94
25360,4.41,27.73
25369,10.68,39.84
25376,16.89,52.11
25376,21.80,63.02
25374,24.21,68.11
25370,23.25,65.72
25362,18.59,54.94
25352,11.66,34.19
25344,3.58,11.48
25340,-4.09,-6.84
25345,-8.14,-17.00
25344,-9.73,-17.64
25357,-6.00,-7.27
25361,-0.45,7.84
25373,6.57,23.44
25368,12.24,35.25
25369,14.63,40.25
25368,15.65,41.25
25375,15.37,40.94
25377,16.85,41.91
25378,18.26,45.81
25378,19.84,49.02
25380,20.10,51.81
25382,20.34,55.72
25385,21.08,58.44
25391,23.28,63.27
25387,23.87,65.36
25382,22.67,60.84
25368,17.29,49.53
25357,7.92,30.56
25350,-1.73,6.78
25339,-12.39,-14.56
25337,-19.52,-34.83
25331,-25.05,-49.84
25335,-27.55,-58.61
25332,-27.91,-64.44
25330,-28.27,-67.95
25328,-27.60,-72.81
25323,-29.22,-79.16
25316,-31.76,-85.94
25321,-32.42,-89.91
25319,-33.05,-89.16
25325,-30.91,-84.95
25317,-29.12,-79.97
25321,-27.66,-74.97
25317,-26.78,-72.72
25319,-26.94,-70.33
25321,-24.59,-67.06
25318,-24.10,-65.95
25306,-25.64,-69.91
25294,-30.61,-81.16
25286,-37.83,-98.59
25275,-46.69,-116.92
25274,-52.36,-128.83
25274,-54.74,-130.91
25290,-51.01,-119.11
25304,-41.21,-95.16
25324,-26.65,-61.14
25341,-8.56,-23.58
25352,7.37,11.11
25347,17.75,32.31
25334,19.37,33.44
25323,13.90,18.77
25315,3.95,-5.94
25310,-5.49,-29.14
25307,-11.97,-44.69
25311,-14.38,-49.45
25317,-13.16,-44.97
25327,-8.25,-33.47
25330,-2.09,-21.78
25325,1.52,-16.19
25316,1.19,-20.12
25310,-3.12,-31.61
25307,-8.72,-42.53
25313,-11.29,-45.41
25320,-9.73,-37.89
25328,-4.73,-23.25
25332,1.76,-7.34
25329,5.67,2.27
25324,6.39,3.14
25322,4.57,-2.78
25317,0.59,-11.64
25307,-4.94,-23.56
25298,-11.19,-36.38
25293,-17.88,-48.80
25296,-22.24,-55.11
25302,-22.38,-54.09
25312,-17.76,-43.39
25321,-9.87,-22.23
25337,0.88,1.38
25346,11.83,25.31
25342,18.73,42.80
25329,19.80,45.17
25319,14.30,33.41
25305,3.34,9.73
25290,-9.82,-18.50
25284,-20.58,-43.33
25280,-29.30,-59.41
25292,-31.09,-62.94
25298,-27.53,-53.28
25309,-19.91,-33.38
25316,-9.91,-10.95
25316,-3.41,6.09
25304,-1.74,10.28
25296,-4.91,1.78
25288,-11.66,-14.30
25281,-19.83,-32.83
25278,-25.34,-48.94
25276,-29.07,-59.25
25284,-28.62,-62.05
25294,-23.94,-53.20
25306,-15.74,-35.55
25310,-6.45,-13.77
25319,2.62,6.17
25318,8.48,17.11
25317,10.80,20.52
25312,10.77,19.73
25320,10.48,19.25
25325,11.70,24.05
25338,16.38,34.84
25339,22.30,49.11
25347,27.95,61.66
25344,31.30,69.08
25342,30.73,69.62
25332,27.45,60.89
25326,20.82,47.34
25316,12.77,30.22
25316,5.63,14.44
25312,0.35,3.97
25319,-1.41,-0.23
25329,1.91,5.28
25333,6.06,14.53
25338,12.27,25.56
25341,17.15,32.55
25332,17.05,29.16
25327,14.70,17.94
25322,9.96,1.78
25317,3.46,-13.31
25312,-1.72,-26.38
25312,-5.38,-34.55
25308,-8.62,-40.31
25307,-10.68,-46.06
25301,-12.89,-51.78
25293,-16.99,-59.70
25290,-20.64,-67.47
25297,-22.11,-69.09
25304,-20.26,-62.12
25313,-14.25,-45.25
25322,-5.54,-23.50
25327,2.23,-2.81
25329,8.38,12.08
25328,11.71,19.47
25324,11.62,21.50
25320,9.30,16.92
25313,4.84,8.83
25311,0.34,-1.12
25305,-4.42,-12.06
25300,-9.20,-20.20
25305,-10.75,-23.94
25315,-9.21,-20.73
25315,-6.25,-13.70
25315,-2.19,-8.53
25307,-1.58,-10.12
25299,-5.50,-20.61
25291,-11.23,-34.83
25295,-15.66,-47.83
25294,-18.12,-53.44
25307,-15.22,-50.78
25312,-9.21,-39.00
25323,-1.75,-20.55
25327,6.59,-1.50
25332,12.50,12.84
25324,14.88,18.97
25327,15.13,16.27
25313,10.88,8.94
25318,6.84,1.47
25318,5.00,-4.12
25326,4.50,-3.92
25321,6.27,-1.22
25322,6.96,-1.16
25312,5.11,-5.84
25304,-0.65,-16.55
25302,-5.37,-26.72
25305,-9.35,-32.62
25304,-10.88,-32.25
25310,-8.84,-24.89
25314,-5.39,-15.16
25318,-1.87,-4.91
25312,0.23,-0.66
25304,-1.29,-3.38
25291,-6.98,-17.69
25276,-17.13,-41.80
25258,-29.77,-66.95
25260,-39.28,-87.09
25271,-42.31,-90.00
25293,-35.95,-70.75
25311,-20.90,-34.70
25329,-2.61,6.53
25331,12.52,40.70
25327,20.39,56.17
25313,19.87,52.36
25300,11.62,33.23
25293,1.55,9.08
25291,-7.53,-10.62
25293,-12.16,-18.59
25312,-8.55,-9.17
25324,-0.37,13.53
25345,13.15,42.59
25351,26.99,70.70
25353,35.89,91.42
25349,40.34,98.84
25345,38.33,94.16
25312,26.66,60.70
25304,13.09,22.42
25302,0.68,-11.69
25305,-9.35,-38.59
25304,-10.88,-37.92
25321,-6.09,-20.78
25314,-2.79,-8.50
25304,-2.90,-4.08
25294,-5.26,-8.38
25285,-13.99,-30.95
25274,-23.29,-52.41
25273,-29.88,-69.80
25274,-33.38,-77.05
25283,-32.21,-76.95
25281,-28.85,-74.59
25265,-29.41,-77.84
25246,-34.94,-93.20
25235,-45.20,-115.28
25224,-57.19,-138.03
25227,-63.83,-149.64
25229,-64.89,-148.16
25247,-58.64,-133.00
25261,-46.46,-103.84
25286,-29.38,-67.14
25295,-11.41,-27.53
25303,3.16,6.34
25303,13.50,27.03
25302,16.82,35.92
25294,15.73,31.62
25283,9.95,18.05
25273,1.95,-2.11
25261,-8.39,-24.27
25260,-16.48,-41.56
25267,-19.66,-48.98
25280,-16.93,-40.53
25297,-7.09,-19.00
25309,5.52,9.47
25312,16.50,35.00
25300,20.68,45.25
25273,13.65,30.25
25245,-3.04,-5.03
25221,-25.64,-55.53
25202,-48.86,-106.02
25197,-65.41,-144.22
25202,-72.89,-163.25
25208,-72.49,-161.09
25216,-65.37,-146.28
25224,-55.35,-126.22
25219,-48.34,-109.41
25221,-42.67,-99.69
25223,-38.79,-91.95
25228,-35.85,-83.61
25229,-31.55,-72.69
25247,-23.48,-53.80
25264,-12.05,-27.11
25290,4.05,8.50
25297,20.84,43.84
25291,30.80,65.14
25275,32.02,65.88
25262,23.41,47.58
25255,11.74,22.44
25253,1.66,1.81
25255,-3.43,-11.02
25255,-5.01,-14.72
25260,-3.51,-11.23
25273,1.66,0.84
25287,9.59,20.30
25298,19.86,43.28
25303,29.62,63.86
25309,37.14,78.91
25315,42.28,90.97
25320,45.66,98.67
25319,47.38,102.50
25317,47.01,102.38
25316,44.91,99.25
25321,42.91,96.55
25322,41.52,96.22
25327,41.95,97.41
25323,41.60,96.78
25318,38.77,91.94
25316,35.34,85.59
25318,31.32,78.81
25328,31.00,77.62
25336,33.95,84.25
25343,39.00,96.28
25353,45.80,115.97
25372,54.51,138.17
25387,64.53,163.25
25407,77.30,192.84
25427,91.94,223.72
25442,104.84,252.03
25444,113.85,270.19
25441,116.66,274.17
25432,112.08,260.70
25422,101.47,234.67
25405,86.65,199.94
25392,70.06,158.95
25377,52.80,118.27
25372,37.67,84.84
25382,30.04,66.09
25395,29.29,67.78
25405,34.83,80.88
25409,42.34,94.84
25398,44.22,98.36
25385,39.51,82.94
25366,27.78,52.55
25345,10.39,9.91
25325,-8.38,-37.59
25308,-27.20,-81.72
25300,-42.34,-119.89
25292,-53.48,-145.39
25288,-60.05,-158.36
25292,-61.05,-159.44
25299,-58.25,-150.72
25296,-54.34,-140.42
25290,-51.12,-133.16
25282,-51.06,-131.25
25284,-52.26,-131.19
25287,-51.90,-125.38
25302,-46.30,-110.36
25314,-35.98,-84.34
25323,-24.44,-54.62
25332,-11.97,-27.41
25337,-2.62,-5.30
25342,4.50,7.72
25341,8.77,15.59
25343,11.09,17.06
25333,9.53,11.72
25327,5.30,1.39
25324,0.79,-9.94
25327,-3.25,-16.69
25328,-4.34,-18.09
25333,-2.62,-14.69
25331,-0.73,-10.19
25332,0.55,-8.44
25327,0.28,-9.28
25324,-1.98,-14.33
25309,-7.38,-25.12
25297,-15.77,-42.36
25284,-25.73,-61.48
25284,-34.45,-78.16
25287,-38.23,-84.00
25293,-37.31,-78.80
25305,-30.20,-61.36
25324,-18.69,-34.03
25339,-4.75,-2.06
25348,9.23,27.53
25345,18.77,45.91
25335,20.59,47.09
25318,14.30,28.97
25308,3.59,3.03
25302,-7.34,-21.62
25314,-12.22,-31.28
25326,-9.61,-23.97
25342,-0.63,-4.03
25346,10.40,20.69
25354,19.88,40.41
25352,25.38,50.66
25347,25.37,50.38
25338,22.10,42.59
25336,16.50,31.22
25333,10.92,19.91
25331,6.38,11.91
25333,4.80,6.31
25333,3.81,3.73
25340,5.38,6.03
25341,7.60,10.50
25344,9.97,16.97
25346,12.72,21.62
25341,12.33,22.06
25342,11.97,20.94
25343,11.12,19.91
25343,9.82,20.66
25347,10.84,25.36
25357,14.04,32.09
25353,15.84,37.72
25352,17.30,38.33
25340,14.68,33.67
25345,10.95,25.75
25342,7.65,19.47
25355,8.02,20.25
25362,13.12,30.73
25376,20.21,50.19
25392,31.70,78.44
25413,44.62,110.02
25414,55.38,135.02
25408,60.62,145.53
25395,58.34,138.00
25386,48.67,115.61
25369,34.99,84.58
25363,21.99,53.84
25352,10.14,25.91
25351,0.88,5.59
25352,-3.41,-5.69
25359,-4.24,-7.91
25356,-3.03,-6.02
25352,-2.63,-7.45
25336,-6.50,-18.83
25321,-15.68,-41.89
25301,-28.65,-74.05
25291,-42.46,-107.59
25287,-52.59,-133.72
25291,-57.46,-147.78
25293,-56.59,-150.39
25292,-53.51,-145.38
25288,-50.58,-137.11
25291,-48.05,-132.00
25286,-47.39,-126.39
25286,-46.52,-121.83
25286,-44.70,-116.73
25287,-43.46,-109.89
25282,-42.29,-104.91
25281,-41.42,-101.16
25277,-41.60,-99.84
25278,-41.77,-100.36
25279,-40.44,-98.09
25281,-38.42,-91.19
25289,-33.50,-77.12
25303,-25.58,-56.02
25304,-18.05,-33.72
25309,-10.14,-12.78
25308,-4.88,0.84
25307,-3.63,5.80
25298,-4.95,3.27
25300,-6.95,-3.16
25299,-8.86,-8.50
25310,-7.67,-7.58
25317,-2.54,2.05
25328,4.59,16.70
25332,12.61,32.62
25340,19.48,46.25
25342,24.76,57.69
25345,27.77,64.80
25349,30.62,72.56
25357,33.34,80.44
25361,36.43,87.41
25366,39.86,93.80
25363,41.37,95.34
25360,40.05,93.06
25362,38.30,89.17
25366,36.38,87.70
25374,37.31,94.33
25389,42.70,108.38
25399,49.81,128.45
25408,57.82,147.28
25401,61.68,156.92
25402,61.84,153.56
25388,56.00,138.38
25386,47.70,117.47
25380,40.07,96.09
25389,34.82,83.55
25396,35.08,81.62
25409,39.08,90.53
25418,46.62,106.75
25427,53.79,123.67
25427,58.85,132.50
25419,58.41,130.62
25417,55.23,119.84
25411,48.48,101.84
25407,41.05,83.25
25409,36.49,69.59
25412,33.41,64.12
25422,34.49,68.41
25431,38.77,81.48
25433,42.84,94.41
25435,46.45,102.69
25431,46.38,101.81
25423,42.05,89.97
25409,33.95,67.72
25396,22.51,40.31
25390,11.13,12.05
25383,0.58,-11.05
25385,-5.45,-23.50
25390,-6.68,-26.56
25396,-4.84,-20.98
25398,-0.85,-10.94
25402,3.45,-0.12
25394,4.27,4.62
25388,2.05,-0.84
25370,-5.05,-16.81
25358,-15.80,-43.47
25335,-29.77,-75.78
25317,-46.02,-111.25
25307,-59.47,-142.94
25306,-69.49,-162.55
25316,-70.77,-165.94
25322,-65.98,-153.64
25327,-57.68,-134.70
25325,-50.05,-117.97
25326,-45.05,-108.31
25323,-42.55,-106.89
25314,-43.66,-112.05
25306,-46.23,-120.20
25300,-50.42,-128.44
25298,-54.15,-134.03
25304,-53.95,-132.83
25309,-50.50,-125.94
25309,-45.73,-115.66
25306,-41.45,-106.88
25298,-40.88,-105.28
25286,-44.58,-113.25
25276,-50.60,-125.58
25276,-55.57,-134.53
25283,-56.54,-134.30
25296,-51.21,-120.59
25302,-42.15,-98.81
25313,-30.79,-73.38
25318,-20.50,-49.97
25327,-11.73,-29.72
25329,-4.39,-15.98
25323,-1.67,-10.94
25316,-2.09,-13.14
25309,-6.48,-23.23
25299,-13.66,-37.06
25295,-19.98,-50.47
25293,-24.73,-60.20
25290,-28.23,-63.69
25303,-25.83,-56.77
25310,-20.78,-41.92
25320,-12.99,-21.56
25328,-2.84,3.27
25342,7.05,30.36
25359,18.95,59.09
25374,31.49,89.38
25377,42.16,112.91
25371,47.31,121.00
25350,42.70,106.70
25324,28.06,67.88
25294,5.91,14.97
25283,-16.38,-35.53
25289,-30.81,-67.00
25306,-33.77,-67.16
25337,-21.34,-38.28
25356,-2.02,7.64
25373,19.08,55.50
25373,34.88,90.23
25366,40.38,104.22
25353,37.62,95.02
25337,26.73,69.27
25320,12.15,34.05
25306,-3.46,-3.41
25293,-18.29,-33.50
25298,-27.12,-50.83
25303,-30.02,-54.53
25314,-26.52,-43.56
25326,-16.94,-24.12
25327,-8.84,-6.92
25322,-3.66,2.17
25311,-4.23,-1.44
25306,-9.02,-17.62
25291,-17.56,-39.48
25284,-26.18,-60.27
25282,-32.12,-74.50
25291,-34.27,-76.02
25301,-30.05,-66.47
25311,-21.80,-51.88
25298,-16.72,-42.03
25281,-18.38,-49.67
25251,-29.96,-77.69
25231,-48.46,-120.81
25213,-67.28,-168.02
25203,-83.41,-207.12
25190,-94.49,-234.78
25185,-101.27,-249.30
25175,-105.70,-256.08
25170,-108.67,-262.53
25156,-111.74,-266.66
25161,-112.16,-270.33
25159,-110.55,-269.06
25164,-106.52,-259.84
25165,-98.94,-244.59
25168,-92.24,-225.86
25172,-84.38,-207.56
25180,-76.16,-187.19
25183,-67.86,-166.83
25185,-60.22,-147.73
25185,-53.96,-130.11
25187,-49.52,-116.11
25191,-45.04,-105.05
25194,-40.54,-93.05
25201,-34.51,-79.14
25209,-27.28,-61.94
25216,-19.66,-43.84
25216,-13.18,-27.14
25217,-8.52,-16.78
25204,-9.34,-16.94
25200,-12.88,-23.34
25198,-16.73,-31.94
25205,-18.89,-34.59
25213,-15.70,-26.86
25228,-7.91,-8.02
25236,1.98,16.64
25244,11.62,39.56
25244,18.79,53.08
25233,19.10,51.67
25217,13.40,36.33
25209,3.98,11.75
25197,-7.96,-15.08
25187,-19.06,-36.81
25199,-22.61,-46.47
25208,-21.73,-41.14
25228,-12.90,-20.84
25237,0.24,7.69
25250,12.98,33.56
25249,22.59,53.14
25180,9.45,17.23
25183,-4.52,-20.38
25185,-20.55,-57.11
25185,-35.52,-93.50
25187,-31.98,-81.33
25258,-11.63,-32.50
25255,6.45,8.88
25246,21.38,46.17
25249,35.81,80.12
25243,30.27,69.11
25243,25.75,61.39
25242,23.46,56.33
25250,22.54,55.75
25258,25.16,63.70
25262,28.66,75.53
25267,33.47,87.25
25267,36.04,95.39
25268,36.74,96.62
25264,35.41,94.03
25257,31.14,85.83
25257,27.09,74.80
25252,21.73,62.81
25254,18.14,51.44
25253,16.23,45.11
25258,15.67,44.09
25264,17.89,46.64
25268,20.49,53.06
25271,23.96,60.66
25279,28.02,66.88
25278,30.12,73.28
25280,31.62,75.11
25276,31.29,73.86
25277,29.23,70.41
25271,26.02,64.39
25271,22.46,57.17
25267,19.09,49.33
25262,14.38,36.88
25246,7.41,18.53
25237,-1.46,-3.16
25224,-12.13,-25.75
25226,-20.52,-43.47
25219,-26.25,-55.81
25220,-29.19,-63.52
