-11,30000,-30000
-3,30000,-30000
-8,30000,-30000
-9,30000,-30000
-9,30000,-30000
-15,30000,-30000
-18,30000,-30000
-9,30000,-30000
12,30000,-30000
-1,30000,-30000
7,30000,-30000
14,30000,-30000
16,30000,-30000
8,30000,-30000
10,30000,-30000
17,30000,-30000
13,30000,-30000
22,30000,-30000
25,30000,-30000
21,30000,-30000
10,30000,-30000
17,30000,-30000
40,30000,-30000
46,30000,-30000
49,30000,-30000
38,30000,-30000
55,30000,-30000
53,30000,-30000
47,30000,-30000
55,30000,-30000
67,30000,-30000
89,30000,-30000
88,30000,-30000
89,30000,-30000
78,30000,-30000
77,30000,-30000
81,30000,-30000
83,30000,-30000
93,30000,-30000
97,30000,-30000
111,30000,-30000
110,30000,-30000
91,30000,-30000
92,30000,-30000
82,30000,-30000
84,30000,-30000
91,30000,-30000
69,30000,-30000
71,30000,-30000
81,30000,-30000
70,30000,-30000
89,30000,-30000
94,30000,-30000
91,30000,-30000
78,30000,-30000
64,30000,-30000
56,30000,-30000
52,30000,-30000
53,30000,-30000
41,30000,-30000
51,30000,-30000
43,30000,-30000
35,30000,-30000
25,30000,-30000
34,30000,-30000
44,30000,-30000
35,30000,-30000
26,30000,-30000
19,30000,-30000
26,30000,-30000
12,30000,-30000
27,30000,-30000
32,30000,-30000
30,30000,-30000
36,30000,-30000
24,30000,-30000
12,30000,-30000
9,30000,-30000
11,30000,-30000
-9,30000,-30000
-8,30000,-30000
-9,30000,-30000
-14,30000,-30000
-10,30000,-30000
4,30000,-30000
-2,30000,-30000
10,30000,-30000
6,30000,-30000
-9,30000,-30000
-5,30000,-30000
-6,30000,-30000
-8,30000,-30000
-9,30000,-30000
-20,30000,-30000
-14,30000,-30000
-18,30000,-30000
-26,30000,-30000
-40,30000,-30000
-39,30000,-30000
-44,30000,-30000
-42,30000,-30000
-37,30000,-30000
-21,30000,-30000
-20,30000,-30000
-16,30000,-30000
-17,30000,-30000
-14,30000,-30000
-21,30000,-30000
-19,30000,-30000
-4,30000,-30000
-6,30000,-30000
0,30000,-30000
-6,30000,-30000
-8,30000,-30000
-2,30000,-30000
7,30000,-30000
6,30000,-30000
5,30000,-30000
24,30000,-30000
15,30000,-30000
20,30000,-30000
36,30000,-30000
25,30000,-30000
31,30000,-30000
29,30000,-30000
32,30000,-30000
25,30000,-30000
36,30000,-30000
34,30000,-30000
21,30000,-30000
29,30000,-30000
37,30000,-30000
50,30000,-30000
35,30000,-30000
28,30000,-30000
43,30000,-30000
45,30000,-30000
47,30000,-30000
43,30000,-30000
-25,30000,-30000
-37,30000,-30000
-23,30000,-30000
-24,30000,-30000
-5,30000,-30000
-5,30000,-30000
-5,30000,-30000
-13,30000,-30000
-19,30000,-30000
-3,30000,-30000
-1,30000,-30000
-4,30000,-30000
-18,30000,-30000
-18,30000,-30000
-10,30000,-30000
-13,30000,-30000
5,30000,-30000
-8,30000,-30000
6,30000,-30000
2,30000,-30000
6,30000,-30000
14,30000,-30000
21,30000,-30000
10,30000,-30000
4,30000,-30000
15,30000,-30000
7,30000,-30000
6,30000,-30000
21,30000,-30000
22,30000,-30000
14,30000,-30000
12,30000,-30000
5,30000,-30000
10,30000,-30000
12,30000,-30000
4,30000,-30000
4,30000,-30000
1,30000,-30000
14,30000,-30000
21,30000,-30000
3,30000,-30000
16,30000,-30000
24,30000,-30000
9,30000,-30000
15,30000,-30000
13,30000,-30000
11,30000,-30000
6,30000,-30000
7,30000,-30000
11,30000,-30000
7,30000,-30000
-7,30000,-30000
-21,30000,-30000
-1,30000,-30000
1,30000,-30000
-20,30000,-30000
-11,30000,-30000
-4,30000,-30000
2,30000,-30000
0,30000,-30000
-5,30000,-30000
2,30000,-30000
0,30000,-30000
-9,30000,-30000
-11,30000,-30000
6,30000,-30000
14,30000,-30000
15,30000,-30000
27,30000,-30000
35,30000,-30000
29,30000,-30000
25,30000,-30000
31,30000,-30000
47,30000,-30000
59,30000,-30000
46,30000,-30000
32,30000,-30000
45,30000,-30000
44,30000,-30000
35,30000,-30000
10,30000,-30000
23,30000,-30000
28,30000,-30000
23,30000,-30000
42,30000,-30000
53,30000,-30000
37,30000,-30000
40,30000,-30000
55,30000,-30000
41,30000,-30000
44,30000,-30000
22,30000,-30000
18,30000,-30000
8,30000,-30000
24,30000,-30000
29,30000,-30000
20,30000,-30000
26,30000,-30000
31,30000,-30000
32,30000,-30000
34,30000,-30000
23,30000,-30000
26,30000,-30000
14,30000,-30000
8,30000,-30000
28,30000,-30000
16,30000,-30000
15,30000,-30000
25,30000,-30000
27,30000,-30000
15,30000,-30000
11,30000,-30000
12,30000,-30000
13,30000,-30000
3,30000,-30000
10,30000,-30000
16,30000,-30000
25,30000,-30000
21,30000,-30000
17,30000,-30000
1,30000,-30000
4,30000,-30000
13,30000,-30000
12,30000,-30000
16,30000,-30000
1,30000,-30000
-8,30000,-30000
-10,30000,-30000
